Price,Close,High,Low,Open,Volume
2020-06-25,132.344482421875,132.46698458849644,128.42455687187405,129.76261985663064,37191200
2020-06-26,128.78265380859375,131.76029091332438,128.61304866654518,131.43048396619741,39100100
2020-06-29,132.9946746826172,133.79562611880934,129.18783328306566,130.70491921432878,33935200
2020-06-30,134.91697692871094,135.33158652692632,132.47645105889964,132.55183592932008,32865900
2020-07-01,133.6354217529297,136.17016687416785,133.08889245305969,135.35979782652444,26457500
2020-07-02,134.1819305419922,136.89572711298828,133.70136839012298,136.21727797023928,24022400
2020-07-06,135.15255737304688,137.29155826782028,134.6814126882718,136.93349808456364,19858200
2020-07-07,132.75912475585938,135.1619650904659,132.37278273325916,133.9746714969328,22661000
2020-07-08,133.74853515625,134.27621482276197,131.07243720282924,132.63662639193473,27358900
2020-07-09,131.04415893554688,134.13486619595935,129.3197680664072,133.82390905121042,34647800
2020-07-10,133.15487670898438,133.33391394695025,130.4693612740701,131.11011099079926,24008200
2020-07-13,131.4681854248047,136.29270124209214,131.34568323503734,134.55889266752837,34235500
2020-07-14,133.6448516845703,133.78618928444655,130.63894744956235,131.38334943922592,28114000
2020-07-15,138.54478454589844,139.25150146946584,136.43405149136112,137.02769830817937,40770100
2020-07-16,137.72500610351562,138.2055684653579,136.51887696234036,137.67788876336792,30530800
2020-07-17,138.13015747070312,139.07244658265802,137.11248350440894,138.21496004001327,20644100
2020-07-20,137.53651428222656,138.37515095073203,136.77324808393737,137.68726960084882,19663300
2020-07-21,139.487060546875,140.55185187840866,138.70495883359354,138.95938092783962,24503800
2020-07-22,139.5624542236328,140.0901338760163,138.5447801605252,138.60131521211025,24424800
2020-07-23,139.7037811279297,141.53182433920455,138.23381238679477,139.4399413219922,21704900
2020-07-24,137.6496124267578,139.14784885150627,137.15961800132447,138.78977434312893,20015500
2020-07-27,139.08187866210938,139.16668123141116,136.9994133984904,137.75324756361815,13370700
2020-07-28,137.69671630859375,139.49647763437767,137.6307491674156,138.58247039864187,13268000
2020-07-29,140.7309112548828,140.8251315569949,138.49767585974305,138.51652567144288,19864400
2020-07-30,140.1749267578125,140.51415142205164,137.88517105784166,138.64842295783194,23618900
2020-07-31,138.8557586669922,139.85458307371084,136.32099802454897,139.59074320696232,29881500
2020-08-03,141.11720275878906,141.31508978542186,138.72379490146702,139.73203670692894,20777100
2020-08-04,142.0877685546875,142.21968845494519,140.43876261237097,140.76856955211056,20285000
2020-08-05,144.91464233398438,145.00887700044424,143.02064631494906,143.50120860623497,18190200
2020-08-06,144.85812377929688,145.52715547968012,144.08545406347525,144.92409092896824,18237700
2020-08-07,147.15728759765625,147.23267245133422,144.31157047862348,144.59426008536818,20475200
2020-08-10,148.6837921142578,149.6637808389535,147.60958310561998,147.60958310561998,24000500
2020-08-11,147.82630920410156,150.5966412823596,147.14785994501023,150.07837943469403,30359400
2020-08-12,148.42938232421875,149.72031378381678,147.45882570627137,149.5130090325862,23378300
2020-08-13,148.11842346191406,149.38108738411282,147.60957930460447,147.92996852069177,15799900
2020-08-14,148.02420043945312,148.65553245018603,146.87460651597183,147.26094852167438,13360900
2020-08-17,148.78746032714844,148.9099625253213,147.69441577230114,148.4105503948828,9744200
2020-08-18,147.36456298828125,148.7403111319521,146.72381342697415,148.7403111319521,14670400
2020-08-19,147.37403869628906,148.91939255142992,147.1761659978601,147.87345086801065,14337300
2020-08-20,146.7709503173828,147.4588317374146,145.62135642379093,145.86636080064267,15413000
2020-08-21,145.6873321533203,146.7332737287183,144.73562524814238,146.19616198920951,20685100
2020-08-24,147.21380615234375,147.25150576405494,145.42346280716768,146.86516382405523,13707100
2020-08-25,147.37403869628906,147.76981284953396,145.85695236949522,147.76038075462264,16269700
2020-08-26,146.4505615234375,147.72265748437695,146.22440697668233,147.4682354165511,13772700
2020-08-27,146.80868530273438,147.9394296601668,145.70620847587318,147.1102104215589,17508400
2020-08-28,148.05247497558594,148.12785983720963,146.74269355853258,147.56249494232017,12371400
2020-08-31,146.45997619628906,148.28801920457633,146.33748840025635,148.11841408167436,17051500
2020-09-01,148.13729858398438,148.2315188816012,145.53657106484332,146.26213780963775,15638800
2020-09-02,149.31517028808594,149.8051503766552,147.1667374347997,148.84402563340436,16763400
2020-09-03,144.9051971435547,149.15491523639545,144.13252766221484,148.9947278363395,32117600
2020-09-04,143.9817657470703,146.89343538055044,140.67432207069183,146.7238302577564,30618800
2020-09-08,141.2114715576172,143.6802648611337,140.40110220466389,142.45528592599126,26447800
2020-09-09,143.35043334960938,143.96291546191466,141.8804647775252,142.69081953243213,20160800
2020-09-10,141.48472595214844,144.99947522721646,141.3999233699257,144.0100686333721,23005500
2020-09-11,140.5424041748047,142.33276197275137,139.1572381395925,142.21025979687053,20851000
2020-09-14,144.2456512451172,144.57544388114766,141.69204085418036,141.89934565543103,21991300
2020-09-15,144.5188751220703,145.77212135440834,144.03831285570232,145.47059631811587,16175500
2020-09-16,145.88522338867188,147.79806934776212,144.96176960427545,145.21619171860445,22178400
2020-09-17,144.82041931152344,145.48943654490668,142.99237609097014,143.81216303656606,20002900
2020-09-18,144.4435272216797,146.32810590976223,142.4176108832687,145.09370916957926,38352800
2020-09-21,139.3834228515625,141.58837622549913,137.88518640862037,141.1737810369976,40652500
2020-09-22,140.45762634277344,140.68378092771363,138.10190333453372,140.07128431865598,19385800
2020-09-23,136.27305603027344,141.34296334617412,136.18791578779326,140.3781753060266,33403400
2020-09-24,136.27305603027344,138.59991475415373,134.40020162364297,136.2446663274495,31723700
2020-09-25,138.48638916015625,138.90257895462298,135.59199668608372,135.67712248049918,20689300
2020-09-28,141.90103149414062,142.2982996697284,138.47693342894104,140.34031962612306,17600900
2020-09-29,141.25779724121094,142.1469272635124,139.99032077379863,141.74020555666777,18683800
2020-09-30,141.68345642089844,143.7454837460809,140.45382312048866,141.78750386987085,29073700
2020-10-01,143.9441375732422,143.9630592310537,141.3997302679412,142.64828545657633,25872000
2020-10-02,144.577880859375,145.26836977733106,140.92678052521748,141.32404871498653,29452000
2020-10-05,148.56948852539062,148.7964906563486,146.1196465425145,146.1291145866338,18553600
2020-10-06,148.14382934570312,152.29624500579305,147.87898390661263,149.92208966501977,36348000
2020-10-07,151.3787384033203,151.87060040051958,149.88425962278114,150.00721429733557,27049700
2020-10-08,153.10025024414062,153.49751840505212,151.8895241062216,152.9678275238368,37278600
2020-10-09,153.89480590820312,154.85015476967664,153.0529725591101,154.5096370985269,25038100
2020-10-12,154.92576599121094,155.35142377701914,153.80018028180424,154.55687316103763,20336200
2020-10-13,153.89480590820312,154.38666797386296,152.74083015780647,153.72455428912616,20106500
2020-10-14,152.3719024658203,155.0392926869826,152.2300261489468,154.1879914867639,19024900
2020-10-15,153.94207763671875,154.34879939326768,150.21530552167224,150.66932419788796,22865100
2020-10-16,153.5637664794922,154.84069700634944,153.52592316185383,154.37722461275547,17637900
2020-10-19,151.7287139892578,155.15279722121895,151.36927473445778,154.06504027947227,18360600
2020-10-20,152.0597686767578,153.65830929061968,151.66250053420526,152.81647608623598,18927700
2020-10-21,150.75445556640625,152.63674873477606,150.6693153428124,152.16380843189037,17504100
2020-10-22,153.3556671142578,153.41241765608393,150.56530705517142,151.47335902337855,20673900
2020-10-23,154.24476623535156,154.49069001120355,152.52325650540715,154.24476623535156,20889800
2020-10-26,150.91526794433594,152.6367633060238,148.86270856582647,152.21111987939176,26509900
2020-10-27,149.61940002441406,151.39766033313668,149.39239789682827,150.8206725371997,20523000
2020-10-28,145.01295471191406,147.0276850395262,144.7575629047396,146.2898993147936,32338700
2020-10-29,146.743896484375,147.3587130206418,143.461690077679,144.50216437458204,27203200
2020-10-30,144.80490112304688,146.87638256907897,143.196906506231,145.9683450025698,31764500
2020-11-02,147.3871612548828,147.45336540935048,145.35350876372092,146.39398347389644,25252100
2020-11-03,151.56796264648438,152.50437551293635,149.50593475164578,149.8559060707846,30257400
2020-11-04,151.73817443847656,153.56373162577347,149.174845920642,149.2126747966977,45226300
2020-11-05,155.9851837158203,156.6189220285447,153.14754172469966,153.24212113127425,31911000
2020-11-06,154.76499938964844,156.7419010712114,154.46232506322858,156.65676083700458,24930400
2020-11-09,160.37403869628906,168.46131970835378,160.16594383549744,167.37354849367202,55052700
2020-11-10,163.35360717773438,163.9495166853521,160.56326177429415,161.93478601330762,35492200
2020-11-11,163.28736877441406,164.09135860579917,161.61315611036522,163.95893590221854,23972600
2020-11-12,160.7808074951172,163.2968537798779,159.2295636265044,162.12395644195308,33986800
2020-11-13,164.11032104492188,164.70623057563213,162.03883975530607,162.0766830703013,25440400
2020-11-16,168.0167999267578,168.15867626410562,165.90747549155583,166.9384964639304,31812300
2020-11-17,168.80191040039062,169.12350643987241,164.8481207651836,166.51286593985145,26154500
2020-11-18,166.43714904785156,169.993654743893,166.34255521901866,169.2558690645705,24377800
2020-11-19,167.714111328125,167.978956780098,165.5953477123411,166.14394583928896,20187600
2020-11-20,167.8938446044922,168.31003447222773,166.31422537594744,167.10876179635395,24898800
2020-11-23,171.03416442871094,172.1408431761013,169.05726268883058,169.54912472089126,24816000
2020-11-24,174.2501678466797,175.40414361517392,172.49082892364714,173.46508502496664,34945400
2020-11-25,173.65426635742188,174.33530174198353,172.04627175670558,173.56914054260085,21082700
2020-11-27,174.3920440673828,174.50555958145844,173.30428688571422,173.7772273008738,10384400
2020-11-30,171.2233428955078,174.34475235717642,170.56122923588,173.87181196701437,25481600
2020-12-01,172.81240844726562,174.25015121443448,171.22333573065373,173.6637097737317,30265000
2020-12-02,172.99212646484375,173.55019263269756,170.9773958875135,172.10299626765584,20142800
2020-12-03,173.9663848876953,175.1581894305121,173.03942579883784,173.4177723236383,19603600
2020-12-04,178.01475524902344,178.25122543783272,173.96638677124824,175.00686137520702,24415700
2020-12-07,178.1850128173828,178.72415731707414,177.2958826404591,178.04312205104725,14671500
2020-12-08,180.47402954101562,180.6442811288906,176.95535239500074,176.99318127019745,20165600
2020-12-09,179.1592559814453,182.3752443931358,177.73096697398245,181.6280050359877,29507600
2020-12-10,180.8902130126953,181.278013093636,177.17289471105252,177.59853809886084,21245300
2020-12-11,180.00108337402344,181.34423211128208,178.10932214977305,179.70786269354346,30865000
2020-12-14,180.21170043945312,183.23847760230578,180.1642704098659,182.1378432069302,32237700
2020-12-15,184.7186737060547,184.9274179798932,180.97078884437096,181.94808500005465,26807000
2020-12-16,184.05453491210938,185.22160937860946,183.08673613047353,185.145701036867,25494600
2020-12-17,186.2462921142578,186.33169802745908,184.13040006733436,184.76611599253442,23834200
2020-12-18,185.34494018554688,187.70753836228624,184.8325769972843,186.54996153461815,37033400
2020-12-21,185.25003051757812,185.76239360875257,181.68241166779885,182.0809195116084,30873000
2020-12-22,187.3564453125,187.6031365155047,185.39235536592943,185.96166057659616,21919700
2020-12-23,188.95050048828125,189.43439984355027,187.77394299476072,188.40967350039642,18392000
2020-12-24,188.82713317871094,189.70955485081612,187.92574528254207,189.70005726075064,8904900
2020-12-28,188.12501525878906,190.88610670470058,187.9921792939618,190.86714047974976,27168400
2020-12-29,184.48147583007812,188.81764682984775,183.5421410238509,188.47606658811964,33901300
2020-12-30,186.3601837158203,187.37542690185978,185.05079031072626,185.06977101344714,20595700
2020-12-31,186.02809143066406,186.76817959774405,184.66177035973655,186.55943529646154,24747700
2021-01-04,183.59906005859375,187.7644335035408,181.17005155466555,187.4323363892243,33664200
2021-01-05,186.4361114501953,187.50828237793914,183.19110589286618,183.21007211952667,27442900
2021-01-06,194.06471252441406,196.19958567645034,188.96948656785875,189.27310544312564,52952200
2021-01-07,197.51844787597656,197.85054502216292,195.17483058406927,195.1843281744389,24031400
2021-01-08,197.09146118164062,199.03657043700056,194.18803644405506,198.60959876583206,29017000
2021-01-11,196.92066955566406,197.47099408399404,194.34934186419414,194.5960330756386,20945100
2021-01-12,200.45030212402344,200.57365495330944,197.8220471343984,197.85051094453644,24892200
2021-01-13,199.01759338378906,200.8962774581872,198.48624956299227,200.6116248461794,22782200
2021-01-14,202.9932098388672,203.9989698855384,200.3269930605695,200.4313652056788,33913700
2021-01-15,199.9664306640625,203.01218907440506,197.6038327480391,200.02335829225015,41043500
2021-01-19,202.52830505371094,202.6801217365533,200.88682879483045,202.42393289401127,19744300
2021-01-20,203.4202117919922,204.92885208642292,202.16776034240084,203.39174797345848,25474200
2021-01-21,201.6553192138672,204.15075269254675,201.1049947652823,203.9704722465238,21180500
2021-01-22,203.9989776611328,204.3120941083954,198.82784368114352,199.71974850461254,24800200
2021-01-25,203.79969787597656,206.76006470808906,200.77293478473905,203.93253382832546,33985000
2021-01-26,202.38597106933594,205.60251260042995,201.88309101270727,205.23246851200443,23969800
2021-01-27,198.676025390625,202.091827989189,196.6834714617903,198.78039753885986,45830300
2021-01-28,198.04031372070312,201.50354643491758,197.00608980613913,200.0518339182822,32202500
2021-01-29,195.0419921875,200.19415981608074,194.3588316789806,198.9986216871549,40591900
2021-02-01,199.83360290527344,200.74448842775277,195.23175973083087,197.51844941042125,26375100
2021-02-02,202.68006896972656,203.097557499834,200.09924394545504,202.2435997396964,22773100
2021-02-03,203.28736877441406,203.7523019244273,200.76347077954583,202.7655079893044,23923200
2021-02-04,207.43374633789062,207.63300752344793,204.0748858230512,204.08436893549325,25400800
2021-02-05,210.30870056152344,210.48898103820292,207.57607303101284,209.6350376495497,23338800
2021-02-08,215.6790771484375,215.69805784910943,211.9691392198456,212.33918325376956,20831500
2021-02-09,216.69436645507812,217.87090946455154,214.73027627166158,215.5083258548608,19510900
2021-02-10,215.27108764648438,218.53507323856235,213.43983368712423,218.15553161272035,27955400
2021-02-11,215.02442932128906,217.28265543873295,211.988168036093,216.46665886102065,25847600
2021-02-12,215.63165283203125,216.08710282262058,213.14571649837532,214.3697039627536,17440200
2021-02-16,214.27481079101562,217.88037660742043,213.2880170418357,217.72855995708002,22999500
2021-02-17,212.59536743164062,213.24058093820867,209.65399592467622,212.16839578298814,25042300
2021-02-18,209.30291748046875,211.4947178178052,208.16432159486916,210.96337403639419,24501500
2021-02-19,213.66757202148438,214.72077657224102,210.80209409886152,211.07726360455513,31238200
2021-02-22,212.2823028564453,214.80620092010426,211.57067844227322,212.07355853671197,23272100
2021-02-23,210.4130859375,211.5706627234597,204.53032744634885,209.6540315345396,38646800
2021-02-24,215.38499450683594,215.8119662699427,210.3656765558451,211.22910319571486,27584900
2021-02-25,207.4242706298828,215.94478231207367,206.8549653462831,215.185713426619,49961400
2021-02-26,207.13958740234375,210.8590084660325,203.81867418711815,208.28768091279895,47734200
2021-03-01,214.5025177001953,215.10976977237885,211.5326680694378,212.04503112364236,26161000
2021-03-02,210.37510681152344,214.3981611304612,210.21380705167888,214.23684689258417,26895400
2021-03-03,208.09793090820312,212.78515084749483,207.99355876408333,211.03930268952138,33407600
2021-03-04,202.28160095214844,209.3978446304048,198.71398152217364,207.32938227268016,59126500
2021-03-05,206.57028198242188,206.9877560239405,196.60754304563935,205.79223256361797,53204300
2021-03-08,207.54762268066406,210.8970001896246,206.5323649737265,208.13589418754168,40619700
2021-03-09,211.91221618652344,213.47779827014205,209.61604360858234,211.02980903960164,32247300
2021-03-10,215.59371948242188,217.2541763395089,213.67707379924883,214.0566154819753,36812000
2021-03-11,220.33787536621094,220.394802997415,217.0833724947111,217.804494431388,25256700
2021-03-12,221.63775634765625,222.16910017398752,219.5313472661048,220.11963319785738,23732200
2021-03-15,222.42527770996094,222.52964984756363,220.04371372397753,221.4005370347798,21497400
2021-03-16,218.7058868408203,222.11219197241974,217.39649338424692,222.0457812273368,24675000
2021-03-17,220.42327880859375,220.90719265623224,215.7265607642105,217.25418168947016,29422600
2021-03-18,213.71502685546875,221.01153625508834,213.11725777730456,218.99053297592687,35637200
2021-03-19,215.3280487060547,216.90311412229485,211.5422018393645,213.07932032614457,40855600
2021-03-22,213.70555114746094,216.42871041057683,212.63338021120177,216.030187998971,26128400
2021-03-23,205.95358276367188,212.4056467416758,204.97628643443397,211.7414668788008,43660700
2021-03-24,201.19044494628906,210.00510733021724,201.19044494628906,208.6103223413979,47270200
2021-03-25,205.96063232421875,206.7781633244649,197.75680497915346,199.00211062371503,59244600
2021-03-26,209.71556091308594,209.78209654256983,205.29519884633615,208.14704908430645,34452600
2021-03-29,203.81222534179688,210.01975155716744,203.50803552461605,208.19456913830106,38078800
2021-03-30,207.2439422607422,207.88085371131035,202.61444355743913,203.80271443654235,36205400
2021-03-31,210.02928161621094,211.41717404441522,208.2991520488263,208.34668579067144,34800100
2021-04-01,212.69102478027344,212.84311245623533,211.05596259526848,211.41718714409816,29799200
2021-04-05,213.8602294921875,215.35269009400932,212.52937198067383,215.21960434285793,27826600
2021-04-06,213.2328338623047,215.49530629461643,212.7860428440707,213.8887617190848,24907800
2021-04-07,209.79164123535156,213.289904385678,209.0786785764822,213.15681860289953,26233700
2021-04-08,211.5692596435547,211.81642927968343,208.55580631397052,210.884814429331,23989400
2021-04-09,211.59779357910156,212.0731019870722,210.31446958073775,211.50274060066434,23267400
2021-04-12,210.770751953125,211.92099012487122,209.51593085093552,211.72136872559796,20533900
2021-04-13,210.21939086914062,211.57878038606705,208.02346846244322,210.54259708803534,24608400
2021-04-14,212.291748046875,214.83939407604797,210.8468064677223,210.91334210014284,27362000
2021-04-15,213.2138214111328,214.0028350429253,211.2840705967857,213.97431770125596,20587300
2021-04-16,213.55604553222656,214.53517961718458,211.99703465377547,214.26900808954124,23943000
2021-04-19,210.78025817871094,213.56557293456063,209.07866049567642,212.6624898791425,25285900
2021-04-20,206.46449279785156,210.67571882401327,204.6107926903395,209.86770313882246,35570800
2021-04-21,211.51223754882812,211.62630692290122,204.8579199630223,206.30286155741328,31147800
2021-04-22,210.63766479492188,214.20247766816672,209.87716848091083,212.2346939996104,31943700
2021-04-23,214.61123657226562,215.45728491656263,211.055939139163,211.81643545550273,27999500
2021-04-26,216.84518432617188,217.39654377392972,215.55234498442312,215.78999916852945,19069200
2021-04-27,217.16839599609375,218.06197807164466,216.27481392054284,217.41556563714607,19648100
2021-04-28,217.53915405273438,218.15706370151767,215.8850900355026,216.8166904766657,16222700
2021-04-29,216.73110961914062,219.54492696667998,214.63974124632907,219.44987399853576,25500300
2021-04-30,213.7842254638672,216.55052401288887,213.07126281753762,214.57323919977006,27006000
2021-05-03,214.8298797607422,216.17975377499025,213.81271289841393,215.98963333028462,18693400
2021-05-04,212.26318359375,214.97244682534782,210.04825958268592,213.50850357909286,26892700
2021-05-05,211.4171905517578,213.45151011631918,210.42855536838982,213.20435494679285,25139500
2021-05-06,211.59779357910156,211.80693043902957,207.8428600571859,211.6548282672162,27647300
2021-05-07,214.25950622558594,214.7728328823376,211.18901822005176,211.6643265895575,26172700
2021-05-10,208.81248474121094,214.52568634974716,208.745934604288,214.1074126469771,28109100
2021-05-11,208.1470489501953,209.50642393356028,203.83124080323515,204.30654917592395,39519500
2021-05-12,201.38816833496094,207.9664346364697,201.09346495212233,206.3789063727117,42113400
2021-05-13,205.09556579589844,206.70211043977636,201.34063249813804,202.77605858262572,37739900
2021-05-14,210.1053009033203,210.4760408251836,205.02899685093004,207.17739981297925,25070400
2021-05-17,210.3905029296875,210.45703855845815,207.13938092862392,208.9265450336104,20048500
2021-05-18,208.79344177246094,212.2156675366371,208.6318386815497,210.45702092069064,24564500
2021-05-19,207.18692016601562,207.38655606814714,203.4795206000925,205.3617377254642,31202800
2021-05-20,208.56532287597656,209.01211393830587,205.6469368041195,207.4911357413491,24932800
2021-05-21,209.107177734375,211.38865224221047,208.51779996265742,210.40001715688476,24213700
2021-05-24,210.466552734375,211.46470327076284,209.13569502269866,210.2574158789314,18324200
2021-05-25,208.43223571777344,212.66249210982122,208.3657000840714,211.25556879277434,20514900
2021-05-26,212.3202362060547,212.6434423882684,209.24973395924707,209.25924940918568,20388200
2021-05-27,214.5066680908203,215.18161237902459,213.1092602801774,213.92679128160617,21225700
2021-05-28,214.36407470703125,215.96110386649215,213.93630007540852,215.8660508957206,20668400
2021-06-01,216.79766845703125,217.27297686441938,214.801381849158,216.22730707132237,23081500
2021-06-02,217.05435180664062,217.6152122790366,215.62842650072807,217.60571133222496,18927500
2021-06-03,215.23863220214844,216.37936934495892,212.9761598068048,215.61888758659177,24811500
2021-06-04,216.17022705078125,216.79763754032365,215.03900538693648,216.3223292007175,19395800
2021-06-07,219.06961059570312,219.3833158401482,216.02764012643772,216.6360342202908,24049900
2021-06-08,221.38912963867188,221.94999002803135,218.6228314734945,219.79210049501907,27770300
2021-06-09,219.9156951904297,222.10211681260634,219.5734725495215,222.00704932697448,18700600
2021-06-10,218.2848358154297,221.04575999080524,217.74217782048532,220.56973757939213,29069000
2021-06-11,220.58876037597656,220.68397065951174,219.0369373491107,219.25590356878203,16707200
2021-06-14,219.94140625,222.15967250318062,219.10360212978026,221.16953771982065,19182800
2021-06-15,219.31304931640625,220.36981966696308,217.52320037350424,220.0365981630649,17039900
2021-06-16,218.84652709960938,219.6176810406317,216.7234713255398,218.68468123160903,24527000
2021-06-17,216.3902587890625,219.1607126767013,213.75310512098727,218.24675779291488,48292500
2021-06-18,211.47769165039062,214.91457356256817,210.52564696033645,212.97239425971014,54023700
2021-06-21,215.99990844726562,216.5901715187929,212.57254168054408,213.30562017479693,26736400
2021-06-22,216.98056030273438,217.4565827607578,213.94353469621646,215.41920722149962,21188500
2021-06-23,217.694580078125,218.93224129530444,217.0567117683825,217.0567117683825,22387500
2021-06-24,220.7696533203125,220.7886982826125,217.7516732494767,219.08453006948153,21732500
2021-06-25,221.14096069335938,222.21677594515288,220.63637812130855,221.1504759114366,27619000
2021-06-28,219.3892059326172,221.43609644082923,217.79929286061486,221.10288947721722,25006000
2021-06-29,218.34194946289062,220.61733593835794,217.79929148464186,220.14131354159028,18844300
2021-06-30,218.37049865722656,219.27495278721804,216.83770603567513,217.68502527820667,26039000
2021-07-01,220.2936553955078,220.73160241470302,218.69422703403262,219.7414676439362,18089100
2021-07-02,218.1991424560547,220.95055125138828,217.59934960423533,220.87438592678816,21029700
2021-07-06,215.02883911132812,218.45620620218423,213.13426472957005,218.36099591136292,27771300
2021-07-07,213.02952575683594,215.799979436262,211.16352620189767,214.72416423158697,28521500
2021-07-08,211.06834411621094,213.3342155484104,207.40298009435793,208.79295746507978,42297900
2021-07-09,215.52394104003906,215.5905766326602,212.62971624869266,213.4104000828891,23976400
2021-07-12,215.70481872558594,216.00946553776689,213.78168397107018,214.74324408480194,16831000
2021-07-13,211.63958740234375,214.9146242326076,211.56342206593615,214.42907202889077,25357500
2021-07-14,208.37403869628906,213.60076982708156,208.0693919173249,212.98194652393363,30594100
2021-07-15,207.19351196289062,208.5549290374152,204.6325091575843,207.38391801517403,45477000
2021-07-16,204.6420135498047,209.33560166271783,204.18503614308926,209.28799652040271,36620200
2021-07-19,201.57640075683594,204.16596325240738,199.0249281807261,200.52916040440715,58571000
2021-07-20,207.8313751220703,208.75485970636058,201.12897184076877,202.0238962442707,40794600
2021-07-21,211.41107177734375,211.56340243602494,208.84055365206626,208.92623419993024,28278700
2021-07-22,208.05035400390625,211.2873005912217,207.1459143274844,210.84936810779902,32879000
2021-07-23,209.02145385742188,209.40226599413384,206.50805598478811,209.32610066138108,23660300
2021-07-26,209.63072204589844,211.40152574556944,208.64058743584098,209.82112807797134,22194200
2021-07-27,207.1840057373047,208.5739976781623,205.05143446635898,208.5073475624191,35063600
2021-07-28,210.2305450439453,211.91565392323128,206.97453896151387,208.49781649098998,33043700
2021-07-29,211.84898376464844,213.67690778546148,211.48720214185616,212.1060253657441,22634800
2021-07-30,210.44949340820312,213.3056276380533,209.71641488830096,211.0207115379432,28473000
2021-08-02,209.4022674560547,213.7816796940759,209.1071358689847,211.8014246098347,24192600
2021-08-03,210.26861572265625,210.51614214164024,206.68893249394884,210.04011974025119,27798600
2021-08-04,207.6504669189453,210.59228151041418,207.44101592598807,208.59299638725287,25588500
2021-08-05,211.3825225830078,211.77286446852528,208.1931664386901,208.58350832420757,23915200
2021-08-06,212.67730712890625,214.41003579951507,211.48725101790092,213.02004386995787,24429200
2021-08-09,211.5062713623047,212.486876321459,210.60183172863472,212.22982016383054,17225600
2021-08-10,211.92518615722656,212.51544930648018,210.5827994529066,211.96326155873754,22681600
2021-08-11,212.96290588378906,213.00098128428854,209.89732043327297,212.32503760430356,25691300
2021-08-12,212.4582977294922,213.105681149434,211.07783582645808,213.02951583054983,23269500
2021-08-13,210.52566528320312,212.5916006971812,210.11627847678378,212.28693939686443,20813700
2021-08-16,208.56446838378906,209.6973895314967,207.21255193812542,209.2308968609851,24074400
